antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'bb_position=Normal', 'rsi=Overbought'})","frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi_overbought'})",0.15384615384615385,0.19230769230769232,0.11813186813186813,0.7678571428571428,3.9928571428571424,1.0,0.08854606931530008,3.4792899408284015,0.8858350951374208,0.5180722891566265,0.7125850340136054,0.6910714285714286
"frozenset({'volume_ratio=Low', 'bb_position=Normal', 'rsi=Overbought'})","frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi_overbought'})",0.15384615384615385,0.19230769230769232,0.11813186813186813,0.7678571428571428,3.9928571428571424,1.0,0.08854606931530008,3.4792899408284015,0.8858350951374208,0.5180722891566265,0.7125850340136054,0.6910714285714286
frozenset({'macd_bullish'}),"frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.49175824175824173,0.8489010989010989,0.37637362637362637,0.7653631284916201,0.9015928115564716,1.0,-0.04108048544861731,0.6439691261119834,-0.17678965830843182,0.39031339031339035,-0.5528694768918229,0.6043644121422502
"frozenset({'price_change_pct=Positive', 'macd_bullish'})",frozenset({'bb_position=Normal'}),0.4697802197802198,0.8571428571428571,0.35714285714285715,0.760233918128655,0.8869395711500976,1.0,-0.04552590266875978,0.5958188153310108,-0.19381787802840422,0.368271954674221,-0.6783625730994142,0.5884502923976609
"frozenset({'price_change_pct=Positive', 'macd_bullish'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.4697802197802198,0.8489010989010989,0.3543956043956044,0.7543859649122807,0.8886617839096123,1.0,-0.0444013404178239,0.615188383045526,-0.1911306042884989,0.3675213675213676,-0.6255183413078147,0.5859308465338102
"frozenset({'volume_ratio=Low', 'rsi=Oversold'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.17032967032967034,0.7994505494505495,0.12637362637362637,0.7419354838709676,0.9280567564571554,1.0,-0.009796522159159549,0.7771291208791203,-0.08545095457537875,0.14983713355048858,-0.2867874502872302,0.45000554262276904
frozenset({'rsi=Oversold'}),"frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.17582417582417584,0.7994505494505495,0.12912087912087913,0.734375,0.9185996563573883,1.0,-0.011441854848448257,0.7550096961861666,-0.09707991803278689,0.1525974025974026,-0.32448630136986334,0.44794351374570446
"frozenset({'volume_ratio=Low', 'macd_bullish'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.4835164835164835,0.7994505494505495,0.3543956043956044,0.7329545454545455,0.9168228678537957,1.0,-0.03215191402004591,0.7509936871638999,-0.14941077441077452,0.3816568047337278,-0.3315691158156911,0.5881267572633553
frozenset({'macd_bullish'}),"frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.49175824175824173,0.7994505494505495,0.35714285714285715,0.7262569832402235,0.908445161166465,1.0,-0.03599353942760536,0.7326194213949314,-0.16548110621465004,0.3823529411764706,-0.3649651794597079,0.5864961892146134
frozenset({'macd_bullish'}),"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal'})",0.49175824175824173,0.7912087912087912,0.3543956043956044,0.7206703910614526,0.9108472998137804,1.0,-0.03468783963289451,0.7474725274725278,-0.16148413618636,0.38165680473372793,-0.33784181123199003,0.5842935288640596
frozenset({'rsi=Oversold'}),"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal'})",0.17582417582417584,0.7912087912087912,0.12637362637362637,0.7187499999999999,0.9084201388888888,1.0,-0.012740007245501755,0.7423687423687422,-0.10898760330578516,0.1503267973856209,-0.34703947368421084,0.43923611111111105
"frozenset({'volume_ratio=Low', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.23076923076923078,0.8571428571428571,0.15384615384615385,0.6666666666666666,0.7777777777777778,1.0,-0.04395604395604394,0.42857142857142866,-0.2708333333333332,0.1647058823529412,-1.3333333333333328,0.4230769230769231
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.22802197802197802,0.8571428571428571,0.1510989010989011,0.6626506024096386,0.7730923694779117,1.0,-0.044348508634222905,0.42346938775510223,-0.27546762927195156,0.16176470588235295,-1.361445783132529,0.41946632684584495
"frozenset({'volume_ratio=Low', 'rsi_overbought'})","frozenset({'bb_position=Normal', 'rsi=Overbought'})",0.2032967032967033,0.15384615384615385,0.1346153846153846,0.6621621621621622,4.3040540540540535,1.0,0.1033389687235841,2.5046153846153847,0.9635467980295565,0.6049382716049382,0.6007371007371007,0.768581081081081
"frozenset({'volume_ratio=Low', 'rsi_overbought'})",frozenset({'bb_position=Normal'}),0.2032967032967033,0.8571428571428571,0.1346153846153846,0.6621621621621622,0.7725225225225226,1.0,-0.03963893249607536,0.422857142857143,-0.26985921282499237,0.14540059347181009,-1.364864864864864,0.4096067221067221
"frozenset({'volume_ratio=Low', 'rsi_overbought', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.2032967032967033,0.8571428571428571,0.1346153846153846,0.6621621621621622,0.7725225225225226,1.0,-0.03963893249607536,0.422857142857143,-0.26985921282499237,0.14540059347181009,-1.364864864864864,0.4096067221067221
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'rsi_overbought'})","frozenset({'bb_position=Normal', 'rsi=Overbought'})",0.20054945054945056,0.15384615384615385,0.13186813186813187,0.6575342465753424,4.273972602739725,1.0,0.10101437024513948,2.4707692307692306,0.9581901489117983,0.5925925925925926,0.5952677459526774,0.7573385518590998
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'rsi_overbought'})",frozenset({'bb_position=Normal'}),0.20054945054945056,0.8571428571428571,0.13186813186813187,0.6575342465753424,0.7671232876712328,1.0,-0.0400313971742543,0.41714285714285726,-0.2752179327521792,0.142433234421365,-1.397260273972602,0.40569020021074814
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'rsi=Overbought', 'rsi_overbought'})",frozenset({'bb_position=Normal'}),0.20054945054945056,0.8571428571428571,0.13186813186813187,0.6575342465753424,0.7671232876712328,1.0,-0.0400313971742543,0.41714285714285726,-0.2752179327521792,0.142433234421365,-1.397260273972602,0.40569020021074814
"frozenset({'volume_ratio=Low', 'rsi=Overbought'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.23076923076923078,0.7994505494505495,0.1510989010989011,0.6547619047619047,0.8190148911798395,1.0,-0.033389687235841126,0.5809018567639255,-0.22316384180790988,0.17187499999999997,-0.7214611872146128,0.42188267059401074
frozenset({'rsi=Overbought'}),"frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.23626373626373626,0.8489010989010989,0.15384615384615385,0.6511627906976745,0.767065552795966,1.0,-0.04671839149861126,0.4331501831501833,-0.2844930600238992,0.16519174041297938,-1.308668076109936,0.41619628208022885
frozenset({'rsi=Overbought'}),frozenset({'bb_position=Normal'}),0.23626373626373626,0.8571428571428571,0.15384615384615385,0.6511627906976745,0.7596899224806203,1.0,-0.04866562009419151,0.40952380952380973,-0.2928779069767441,0.16374269005847955,-1.4418604651162779,0.415324985092427
"frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",frozenset({'rsi=Neutral'}),0.7994505494505495,0.5851648351648352,0.5192307692307693,0.6494845360824743,1.1099172353709887,1.0,0.05142042023910154,1.1835003232062056,0.4938030006523156,0.6000000000000001,0.15504881545709018,0.7684042398722231
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal'})",frozenset({'rsi=Neutral'}),0.7912087912087912,0.5851648351648352,0.5137362637362637,0.6493055555555555,1.1096113719353153,1.0,0.050748701847602884,1.1828963116091826,0.4731213059386428,0.5955414012738852,0.15461736571008067,0.7636199139280124
"frozenset({'volume_ratio=Low', 'rsi_overbought'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal', 'rsi=Overbought'})",0.2032967032967033,0.1510989010989011,0.13186813186813187,0.6486486486486487,4.292874692874693,1.0,0.10115022340297067,2.4161031276415894,0.9627873563218391,0.5925925925925927,0.5861103822268872,0.7606879606879607
"frozenset({'volume_ratio=Low', 'rsi_overbought'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.2032967032967033,0.7994505494505495,0.13186813186813187,0.6486486486486487,0.8113680691000279,1.0,-0.030657529283902918,0.5707945900253591,-0.2258925592258926,0.15141955835962145,-0.7519437245464645,0.40679855112844804
"frozenset({'volume_ratio=Low', 'rsi=Overbought', 'rsi_overbought'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.2032967032967033,0.7994505494505495,0.13186813186813187,0.6486486486486487,0.8113680691000279,1.0,-0.030657529283902918,0.5707945900253591,-0.2258925592258926,0.15141955835962145,-0.7519437245464645,0.40679855112844804
"frozenset({'price_change_pct=Positive', 'rsi=Overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.23351648351648352,0.8489010989010989,0.1510989010989011,0.6470588235294117,0.7622311060346468,1.0,-0.047133498369762106,0.4281135531135531,-0.2892542843909217,0.16224188790560473,-1.335828877005348,0.41252617551875115
"frozenset({'price_change_pct=Positive', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.23351648351648352,0.8571428571428571,0.1510989010989011,0.6470588235294117,0.7549019607843137,1.0,-0.049058084772370475,0.4047619047619048,-0.29755092698558017,0.16081871345029242,-1.4705882352941173,0.4116704374057315
frozenset({'rsi_overbought'}),"frozenset({'bb_position=Normal', 'rsi=Overbought'})",0.2087912087912088,0.15384615384615385,0.1346153846153846,0.644736842105263,4.19078947368421,1.0,0.10249366018596787,2.381766381766381,0.9623015873015873,0.5903614457831323,0.5801435406698563,0.7598684210526314
frozenset({'rsi_overbought'}),"frozenset({'volume_ratio=Low', 'bb_position=Normal', 'rsi=Overbought'})",0.2087912087912088,0.15384615384615385,0.1346153846153846,0.644736842105263,4.19078947368421,1.0,0.10249366018596787,2.381766381766381,0.9623015873015873,0.5903614457831323,0.5801435406698563,0.7598684210526314
frozenset({'rsi_overbought'}),"frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.2087912087912088,0.8489010989010989,0.1346153846153846,0.644736842105263,0.7594958269460057,1.0,-0.042627701968361326,0.42531542531542527,-0.2858299595141701,0.14583333333333331,-1.3511961722488042,0.40165644694259917
"frozenset({'rsi_overbought', 'rsi=Overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.2087912087912088,0.8489010989010989,0.1346153846153846,0.644736842105263,0.7594958269460057,1.0,-0.042627701968361326,0.42531542531542527,-0.2858299595141701,0.14583333333333331,-1.3511961722488042,0.40165644694259917
frozenset({'rsi_overbought'}),frozenset({'bb_position=Normal'}),0.2087912087912088,0.8571428571428571,0.1346153846153846,0.644736842105263,0.7521929824561403,1.0,-0.04434850863422293,0.40211640211640215,-0.293976385831499,0.14454277286135692,-1.4868421052631577,0.40089406207827255
"frozenset({'rsi_overbought', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.2087912087912088,0.8571428571428571,0.1346153846153846,0.644736842105263,0.7521929824561403,1.0,-0.04434850863422293,0.40211640211640215,-0.293976385831499,0.14454277286135692,-1.4868421052631577,0.40089406207827255
"frozenset({'price_change_pct=Positive', 'bb_position=Normal'})","frozenset({'volume_ratio=Low', 'rsi=Neutral'})",0.7994505494505495,0.5796703296703297,0.5137362637362637,0.6426116838487972,1.1085812934642756,1.0,0.05031850018113743,1.176114750633981,0.48838912900153736,0.5936507936507935,0.1497428295487723,0.7644338040097065
frozenset({'bb_position=Normal'}),frozenset({'rsi=Neutral'}),0.8571428571428571,0.5851648351648352,0.5494505494505495,0.6410256410256411,1.0954616588419406,1.0,0.04788069073783363,1.1556122448979593,0.6100000000000002,0.6153846153846155,0.1346578366445917,0.789996388587938
"frozenset({'volume_ratio=Low', 'bb_position=Normal'})",frozenset({'rsi=Neutral'}),0.8489010989010989,0.5851648351648352,0.5439560439560439,0.6407766990291262,1.0950362368385067,1.0,0.04720897234633492,1.1548114048114044,0.5743801652892554,0.611111111111111,0.13405773805696627,0.7851770819089292
"frozenset({'price_change_pct=Positive', 'rsi_overbought'})","frozenset({'bb_position=Normal', 'rsi=Overbought'})",0.20604395604395603,0.15384615384615385,0.13186813186813187,0.64,4.16,1.0,0.10016906170752325,2.3504273504273505,0.9567474048442905,0.5783132530120482,0.5745454545454546,0.7485714285714286
"frozenset({'price_change_pct=Positive', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal', 'rsi=Overbought'})",0.20604395604395603,0.15384615384615385,0.13186813186813187,0.64,4.16,1.0,0.10016906170752325,2.3504273504273505,0.9567474048442905,0.5783132530120482,0.5745454545454546,0.7485714285714286
"frozenset({'price_change_pct=Positive', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.20604395604395603,0.8489010989010989,0.13186813186813187,0.64,0.753915857605178,1.0,-0.043042808839512114,0.4197191697191698,-0.2913409961685822,0.14285714285714285,-1.382545454545454,0.3976699029126214
"frozenset({'price_change_pct=Positive', 'rsi=Overbought', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.20604395604395603,0.8489010989010989,0.13186813186813187,0.64,0.753915857605178,1.0,-0.043042808839512114,0.4197191697191698,-0.2913409961685822,0.14285714285714285,-1.382545454545454,0.3976699029126214
"frozenset({'price_change_pct=Positive', 'rsi_overbought'})",frozenset({'bb_position=Normal'}),0.20604395604395603,0.8571428571428571,0.13186813186813187,0.64,0.7466666666666667,1.0,-0.04474097331240187,0.39682539682539697,-0.2993939393939394,0.1415929203539823,-1.5199999999999991,0.39692307692307693
"frozenset({'rsi_overbought', 'price_change_pct=Positive', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.20604395604395603,0.8571428571428571,0.13186813186813187,0.64,0.7466666666666667,1.0,-0.04474097331240187,0.39682539682539697,-0.2993939393939394,0.1415929203539823,-1.5199999999999991,0.39692307692307693
frozenset({'rsi=Overbought'}),"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal'})",0.23626373626373626,0.7912087912087912,0.1510989010989011,0.6395348837209303,0.8083010335917313,1.0,-0.035835044076802325,0.5792272243885148,-0.2369497953887614,0.1724137931034483,-0.7264381884944916,0.41525355297157623
frozenset({'rsi=Overbought'}),"frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.23626373626373626,0.7994505494505495,0.1510989010989011,0.6395348837209303,0.7999680332454248,1.0,-0.03778227267238257,0.5563629918468628,-0.24664958612534496,0.17080745341614903,-0.7973877030901564,0.41426916007352355
"frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi_overbought'})","frozenset({'bb_position=Normal', 'rsi=Overbought'})",0.18956043956043955,0.15384615384615385,0.12087912087912088,0.6376811594202899,4.144927536231884,1.0,0.09171597633136094,2.3353846153846156,0.9362095531587056,0.54320987654321,0.5718050065876153,0.7116977225672878
"frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi_overbought'})",frozenset({'bb_position=Normal'}),0.18956043956043955,0.8571428571428571,0.12087912087912088,0.6376811594202899,0.7439613526570049,1.0,-0.041601255886970154,0.39428571428571446,-0.2980748431754271,0.1305637982195846,-1.5362318840579698,0.3893534002229655
"frozenset({'volume_ratio=Low', 'rsi=Overbought', 'macd_bullish', 'rsi_overbought'})",frozenset({'bb_position=Normal'}),0.18956043956043955,0.8571428571428571,0.12087912087912088,0.6376811594202899,0.7439613526570049,1.0,-0.041601255886970154,0.39428571428571446,-0.2980748431754271,0.1305637982195846,-1.5362318840579698,0.3893534002229655
"frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.21153846153846154,0.8571428571428571,0.1346153846153846,0.6363636363636364,0.7424242424242424,1.0,-0.046703296703296704,0.39285714285714296,-0.3055651572761839,0.14411764705882352,-1.5454545454545447,0.3967074592074592
frozenset({'bb_position=Normal'}),"frozenset({'volume_ratio=Low', 'rsi=Neutral'})",0.8571428571428571,0.5796703296703297,0.5439560439560439,0.6346153846153846,1.0947867298578198,1.0,0.04709576138147559,1.1503759398496238,0.6060606060606049,0.6092307692307691,0.13071895424836583,0.7865020051039007
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'macd_bullish', 'rsi_overbought'})","frozenset({'bb_position=Normal', 'rsi=Overbought'})",0.18681318681318682,0.15384615384615385,0.11813186813186813,0.6323529411764706,4.110294117647058,1.0,0.08939137785291631,2.3015384615384615,0.9305468258956631,0.5308641975308641,0.5655080213903743,0.7001050420168067
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'macd_bullish', 'rsi_overbought'})",frozenset({'bb_position=Normal'}),0.18681318681318682,0.8571428571428571,0.11813186813186813,0.6323529411764706,0.7377450980392157,1.0,-0.041993720565149134,0.3885714285714287,-0.30417668926306585,0.1275964391691395,-1.5735294117647052,0.38508672699849167
"frozenset({'volume_ratio=Low', 'macd_bullish', 'price_change_pct=Positive', 'rsi_overbought', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.18681318681318682,0.8571428571428571,0.11813186813186813,0.6323529411764706,0.7377450980392157,1.0,-0.041993720565149134,0.3885714285714287,-0.30417668926306585,0.1275964391691395,-1.5735294117647052,0.38508672699849167
frozenset({'rsi_overbought'}),"frozenset({'price_change_pct=Positive', 'bb_position=Normal', 'rsi=Overbought'})",0.2087912087912088,0.1510989010989011,0.13186813186813187,0.631578947368421,4.179904306220096,1.0,0.10032000966066901,2.3041601255886968,0.9615162037037038,0.5783132530120482,0.5660023846022824,0.7521531100478469
frozenset({'rsi_overbought'}),"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal', 'rsi=Overbought'})",0.2087912087912088,0.1510989010989011,0.13186813186813187,0.631578947368421,4.179904306220096,1.0,0.10032000966066901,2.3041601255886968,0.9615162037037038,0.5783132530120482,0.5660023846022824,0.7521531100478469
frozenset({'rsi_overbought'}),"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal'})",0.2087912087912088,0.7912087912087912,0.13186813186813187,0.631578947368421,0.7982456140350878,1.0,-0.033329308054582785,0.5667189952904239,-0.24210526315789474,0.1518987341772152,-0.7645429362880886,0.3991228070175439
"frozenset({'rsi=Overbought', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal'})",0.2087912087912088,0.7912087912087912,0.13186813186813187,0.631578947368421,0.7982456140350878,1.0,-0.033329308054582785,0.5667189952904239,-0.24210526315789474,0.1518987341772152,-0.7645429362880886,0.3991228070175439
frozenset({'rsi_overbought'}),"frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.2087912087912088,0.7994505494505495,0.13186813186813187,0.631578947368421,0.7900162778079218,1.0,-0.03505011472044439,0.5443485086342228,-0.25146198830409355,0.15047021943573669,-0.8370583994232161,0.3982637004883342
"frozenset({'rsi_overbought', 'rsi=Overbought'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.2087912087912088,0.7994505494505495,0.13186813186813187,0.631578947368421,0.7900162778079218,1.0,-0.03505011472044439,0.5443485086342228,-0.25146198830409355,0.15047021943573669,-0.8370583994232161,0.3982637004883342
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'macd_bullish', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.2087912087912088,0.8571428571428571,0.13186813186813187,0.631578947368421,0.7368421052631579,1.0,-0.04709576138147567,0.3877551020408164,-0.31100478468899523,0.1411764705882353,-1.578947368421052,0.39271255060728744
"frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi=Overbought'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.21153846153846154,0.7994505494505495,0.13186813186813187,0.6233766233766234,0.7797563261480787,1.0,-0.03724640743871513,0.5324933687002651,-0.2637485970819304,0.15,-0.8779576587795771,0.3941625384924354
"frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi_overbought'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal', 'rsi=Overbought'})",0.18956043956043955,0.1510989010989011,0.11813186813186813,0.6231884057971014,4.1243741765480895,1.0,0.08948949402246106,2.252852916314455,0.9347260543949547,0.5308641975308641,0.5561183809389804,0.7025032938076416
"frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi_overbought'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.18956043956043955,0.7994505494505495,0.11813186813186813,0.6231884057971014,0.7795208924747248,1.0,-0.03341232942881295,0.5322273879966186,-0.2587073398784479,0.13564668769716087,-0.8788961683541795,0.3854773644105782
"frozenset({'volume_ratio=Low', 'rsi=Overbought', 'macd_bullish', 'rsi_overbought'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.18956043956043955,0.7994505494505495,0.11813186813186813,0.6231884057971014,0.7795208924747248,1.0,-0.03341232942881295,0.5322273879966186,-0.2587073398784479,0.13564668769716087,-0.8788961683541795,0.3854773644105782
"frozenset({'macd_bullish', 'rsi=Overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.21703296703296704,0.8489010989010989,0.1346153846153846,0.620253164556962,0.7306542132645119,1.0,-0.04962413959666709,0.3978937728937729,-0.3201071080817917,0.14454277286135692,-1.5132336018411967,0.38941460816844864
"frozenset({'macd_bullish', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.21703296703296704,0.8571428571428571,0.1346153846153846,0.620253164556962,0.7236286919831224,1.0,-0.051412872841444274,0.3761904761904763,-0.32786254030899553,0.14327485380116958,-1.6582278481012651,0.388652223304122
"frozenset({'macd_bullish', 'rsi_overbought'})","frozenset({'bb_position=Normal', 'rsi=Overbought'})",0.19505494505494506,0.15384615384615385,0.12087912087912088,0.6197183098591549,4.028169014084506,1.0,0.09087066779374471,2.2250712250712246,0.9339125038783741,0.5301204819277109,0.5505761843790012,0.7027162977867203
"frozenset({'macd_bullish', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal', 'rsi=Overbought'})",0.19505494505494506,0.15384615384615385,0.12087912087912088,0.6197183098591549,4.028169014084506,1.0,0.09087066779374471,2.2250712250712246,0.9339125038783741,0.5301204819277109,0.5505761843790012,0.7027162977867203
"frozenset({'macd_bullish', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.19505494505494506,0.8489010989010989,0.12087912087912088,0.6197183098591549,0.7300241578923378,1.0,-0.04470323632411545,0.39733414733414735,-0.3148020196651608,0.13095238095238096,-1.516773367477593,0.3810565659328137
"frozenset({'rsi=Overbought', 'macd_bullish', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.19505494505494506,0.8489010989010989,0.12087912087912088,0.6197183098591549,0.7300241578923378,1.0,-0.04470323632411545,0.39733414733414735,-0.3148020196651608,0.13095238095238096,-1.516773367477593,0.3810565659328137
"frozenset({'macd_bullish', 'rsi_overbought'})",frozenset({'bb_position=Normal'}),0.19505494505494506,0.8571428571428571,0.12087912087912088,0.6197183098591549,0.7230046948356808,1.0,-0.046310832025117724,0.37566137566137575,-0.3224721463107,0.12979351032448377,-1.661971830985915,0.380371975442398
"frozenset({'rsi_overbought', 'macd_bullish', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.19505494505494506,0.8571428571428571,0.12087912087912088,0.6197183098591549,0.7230046948356808,1.0,-0.046310832025117724,0.37566137566137575,-0.3224721463107,0.12979351032448377,-1.661971830985915,0.380371975442398
"frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi=Overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.21428571428571427,0.8489010989010989,0.13186813186813187,0.6153846153846154,0.7249190938511327,1.0,-0.05003924646781788,0.39285714285714296,-0.3256704980842911,0.1415929203539823,-1.545454545454545,0.3853622106049291
"frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi=Overbought'})",frozenset({'bb_position=Normal'}),0.21428571428571427,0.8571428571428571,0.13186813186813187,0.6153846153846154,0.7179487179487181,1.0,-0.05180533751962321,0.3714285714285716,-0.3333333333333332,0.14035087719298245,-1.6923076923076912,0.38461538461538464
"frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi_overbought'})","frozenset({'bb_position=Normal', 'rsi=Overbought'})",0.19230769230769232,0.15384615384615385,0.11813186813186813,0.6142857142857142,3.992857142857142,1.0,0.08854606931530008,2.193732193732193,0.9280177187153931,0.5180722891566265,0.5441558441558441,0.6910714285714286
"frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal', 'rsi=Overbought'})",0.19230769230769232,0.15384615384615385,0.11813186813186813,0.6142857142857142,3.992857142857142,1.0,0.08854606931530008,2.193732193732193,0.9280177187153931,0.5180722891566265,0.5441558441558441,0.6910714285714286
"frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.19230769230769232,0.8489010989010989,0.11813186813186813,0.6142857142857142,0.7236245954692556,1.0,-0.04511834319526628,0.3917378917378917,-0.3210526315789474,0.12797619047619047,-1.552727272727273,0.3767221451687471
"frozenset({'price_change_pct=Positive', 'rsi=Overbought', 'macd_bullish', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.19230769230769232,0.8489010989010989,0.11813186813186813,0.6142857142857142,0.7236245954692556,1.0,-0.04511834319526628,0.3917378917378917,-0.3210526315789474,0.12797619047619047,-1.552727272727273,0.3767221451687471
"frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi_overbought'})",frozenset({'bb_position=Normal'}),0.19230769230769232,0.8571428571428571,0.11813186813186813,0.6142857142857142,0.7166666666666667,1.0,-0.046703296703296704,0.3703703703703704,-0.3286245353159852,0.12684365781710913,-1.6999999999999995,0.37605311355311355
"frozenset({'price_change_pct=Positive', 'rsi=Overbought', 'macd_bullish', 'rsi_overbought'})",frozenset({'bb_position=Normal'}),0.19230769230769232,0.8571428571428571,0.11813186813186813,0.6142857142857142,0.7166666666666667,1.0,-0.046703296703296704,0.3703703703703704,-0.3286245353159852,0.12684365781710913,-1.6999999999999995,0.37605311355311355
"frozenset({'bb_position=Normal', 'macd_bullish'})",frozenset({'rsi=Neutral'}),0.3791208791208791,0.5851648351648352,0.23076923076923078,0.6086956521739131,1.0402122882220861,1.0,0.00892102403091416,1.0601343101343101,0.062262958280657525,0.3146067415730337,0.056723293982148024,0.5015309246785058
"frozenset({'price_change_pct=Positive', 'bb_position=Normal', 'macd_bullish'})",frozenset({'rsi=Neutral'}),0.35714285714285715,0.5851648351648352,0.21703296703296704,0.6076923076923076,1.0384976525821594,1.0,0.008045525902668743,1.0574229691876749,0.057665260196905654,0.29924242424242425,0.05430463576158921,0.48929216323582514
"frozenset({'macd_bullish', 'rsi=Overbought'})","frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal'})",0.21703296703296704,0.7912087912087912,0.13186813186813187,0.6075949367088608,0.7679324894514769,1.0,-0.03985025963047942,0.5320808224034032,-0.2784810126582279,0.15047021943573669,-0.879413724183877,0.3871308016877637
"frozenset({'macd_bullish', 'rsi=Overbought'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.21703296703296704,0.7994505494505495,0.13186813186813187,0.6075949367088608,0.7600156596633172,1.0,-0.04163899287525663,0.5110776320453739,-0.28738865447726214,0.14906832298136646,-0.9566499046297905,0.3862716951585541
