datetime,price_change,price_change_pct,volume_change,market_cap_change,price_volatility,volume_volatility,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_histogram,rsi,bb_middle,bb_upper,bb_lower,bb_width,bb_position,price_high_low_ratio,price_close_open_ratio,volume_sma_20,volume_ratio,volume_change_pct,price_volatility_7,price_volatility_14,volume_volatility_7,market_cap_change_pct,price_vs_sma20,price_vs_sma50,sma20_vs_sma50,ema12_vs_ema26,rsi_oversold,rsi_overbought,price_above_bb_upper,price_below_bb_lower,macd_bullish,price_lag_1,volume_lag_1,price_change_lag_1,price_lag_2,volume_lag_2,price_change_lag_2,price_lag_3,volume_lag_3,price_change_lag_3,price_lag_5,volume_lag_5,price_change_lag_5,price_lag_7,volume_lag_7,price_change_lag_7,price_mean_5,price_std_5,volume_mean_5,price_mean_10,price_std_10,volume_mean_10,price_mean_20,price_std_20,volume_mean_20
2024-10-26,0.40996126121339127,0.3324229174501885,0.5224320343047196,0.3872699748789613,0.2855665980028461,0.24971763085946316,0.6333725875948266,0.5446811050441798,0.010464461873629372,0.012391435174377907,0.3629119975630889,0.3719839257142576,0.4007740231979108,0.519830094723948,0.6333725875948266,0.6298646158852299,0.5918211445240509,0.2921353676960414,0.5832334974083635,0.0,0.0,0.29811317966589185,0.28351494759850987,0.25455603166522994,0.20435516344208599,0.3462244293878073,0.18635241478248266,0.3188058949763499,0.38625765590032646,0.5152859249455991,0.39755815846822945,0.35275387555905396,0.0,0.0,0.0,0.0,0.0,0.02798499851656766,0.1539307097648343,0.5816310655740263,0.0016894028984464349,0.1363287453011158,0.4067706500200097,0.013153651042626446,0.1293303633022653,0.456032438456341,0.04085327291680696,0.05190635728206031,0.5041664676220288,0.03230836131333925,0.1763313277815969,0.5494255888227179,0.0013468753459831007,0.10390619822482244,0.20171348416829102,0.0011737197223014029,0.029315045450519148,0.14544816516952108,0.6333725875948266,0.2921353676960412,0.29811317966589185
2024-10-27,0.5329804026021865,0.49406775536048986,0.2839825497968427,0.5257498786113785,0.29322314981355874,0.21963361647347796,0.6333725875948266,0.5446811050441798,0.008790572719843848,0.01100438403824544,0.3609301838200535,0.3698516599916933,0.40056176096146384,0.519830094723948,0.6333725875948266,0.6298646158852299,0.5918211445240509,0.2921353676960414,0.5832334974083635,0.0,0.0,0.29811317966589185,0.28351494759850987,0.039800033077204366,0.21288205467785704,0.3462244293878073,0.15372765020638623,0.49624307811274454,0.38625765590032646,0.5152859249455991,0.39755815846822945,0.3501929284104959,0.0,0.0,0.0,0.0,0.0,0.0,0.22254079237154198,0.3324229174501885,0.02798499851656766,0.1539307097648343,0.5816310655740263,0.0016894028984464349,0.1363287453011158,0.4067706500200097,0.01390655439951427,0.1790711699368407,0.33846586658792394,0.030989393067712534,0.03470241361552558,0.45352570282884813,0.0,0.1039479165915019,0.16556828897481438,0.0,0.03333618978971317,0.12392247320194316,0.6333725875948266,0.2921353676960412,0.29811317966589185
2024-10-28,0.5621036684046168,0.5325960197316184,0.4195395879451338,0.547049326964664,0.3048783706456439,0.22316094118577176,0.6333725875948266,0.5446811050441798,0.01044548962075842,0.011968778966763516,0.3650665628074229,0.3691781090607603,0.41489618026094294,0.519830094723948,0.6333725875948266,0.6298646158852299,0.5918211445240509,0.2921353676960414,0.5832334974083635,0.0,0.0,0.29811317966589185,0.28351494759850987,0.12076464143253002,0.22586215365988604,0.3462244293878073,0.1575528756847932,0.5234444856642547,0.38625765590032646,0.5152859249455991,0.39755815846822945,0.3555220311523282,0.0,0.0,0.0,0.0,0.0,0.007432818276761566,0.07333950844309983,0.49406775536048986,0.0,0.22254079237154198,0.3324229174501885,0.02798499851656766,0.1539307097648343,0.5816310655740263,0.013153651042626446,0.1293303633022653,0.456032438456341,0.04085327291680696,0.05190635728206031,0.5041664676220288,0.00210064469853366,0.11853427673197824,0.1377520903601606,0.0011384169416779333,0.03292166887674486,0.10404660026560053,0.6333725875948266,0.2921353676960412,0.29811317966589185
2024-10-29,0.6209818877443499,0.6088876253493365,0.5998712449340319,0.6064730179472804,0.31313360561622,0.22724849105298517,0.6333725875948266,0.5446811050441798,0.01787889839586243,0.017004407804313004,0.3798805396124799,0.3721100132865175,0.4517449155292486,0.6238901933963248,0.6333725875948266,0.6298646158852299,0.5918211445240509,0.2921353676960414,0.5832334974083635,0.0,0.0,0.29811317966589185,0.28351494759850987,0.5348756047613522,0.23505578187008752,0.3462244293878073,0.1619856402221289,0.5983802091901027,0.38625765590032646,0.5152859249455991,0.39755815846822945,0.3745300797849013,0.0,0.0,0.0,0.0,1.0,0.02325036823811466,0.04796262188533589,0.5325960197316184,0.007432818276761566,0.07333950844309983,0.49406775536048986,0.0,0.22254079237154198,0.3324229174501885,0.0016894028984464349,0.1363287453011158,0.4067706500200097,0.01390655439951427,0.1790711699368407,0.33846586658792394,0.013404090956466552,0.2055536410059182,0.15518024257435395,0.003711371456807999,0.06414485202026188,0.10626382161433823,0.6333725875948266,0.2921353676960412,0.29811317966589185
2024-10-30,0.6824087826781179,0.6832353919595262,0.5881266005001534,0.6706380434783711,0.386488798530915,0.33990300808358526,0.6333725875948266,0.5446811050441798,0.03317583409068203,0.027567116522276836,0.4092953062032715,0.3812087022910599,0.5160277169795332,0.7334755135384536,0.6333725875948266,0.6298646158852299,0.5918211445240509,0.2921353676960414,0.5832334974083635,0.0,0.0,0.29811317966589185,0.28351494759850987,0.3040887609407235,0.3167494433284291,0.26224977062344534,0.2841544122949593,0.6741236164744135,0.38625765590032646,0.5152859249455991,0.39755815846822945,0.4118304709416563,0.0,1.0,0.0,0.0,1.0,0.0560192475791903,0.18730944911275427,0.6088876253493365,0.02325036823811466,0.04796262188533589,0.5325960197316184,0.007432818276761566,0.07333950844309983,0.49406775536048986,0.02798499851656766,0.1539307097648343,0.5816310655740263,0.013153651042626446,0.1293303633022653,0.456032438456341,0.02973374440169274,0.4187040357246533,0.21056033294039242,0.011902397446252655,0.1789230496133041,0.16306221905760065,0.6333725875948266,0.2921353676960412,0.29811317966589185
2024-10-31,0.4809889046203122,0.4274225189474712,0.31554959605822985,0.4660931318203606,0.37681679722792644,0.33959314452359546,0.6333725875948266,0.5446811050441798,0.04437869947698592,0.035772789750392775,0.42832327182029917,0.39273685599016667,0.5423144687057085,0.6815477660786703,0.6333725875948266,0.6298646158852299,0.5918211445240509,0.2921353676960414,0.5832334974083635,0.0,0.0,0.29811317966589185,0.28351494759850987,0.09326687725865003,0.30597800140761167,0.2680246603077189,0.28381837915903285,0.42120081531936315,0.38625765590032646,0.5152859249455991,0.39755815846822945,0.4355752775043558,0.0,0.0,0.0,0.0,1.0,0.10647323255818764,0.3159281464014896,0.6832353919595262,0.0560192475791903,0.18730944911275427,0.6088876253493365,0.02325036823811466,0.04796262188533589,0.5325960197316184,0.0,0.22254079237154198,0.3324229174501885,0.0016894028984464349,0.1363287453011158,0.4067706500200097,0.05031790160463623,0.42386265596230827,0.20133733265444334,0.01820532195960145,0.23306422834390397,0.1920759063698143,0.6333725875948266,0.2921353676960412,0.29811317966589185
2024-11-01,0.38314521147911146,0.3066195033418579,0.46175633876204747,0.3658624461154574,0.44464578277817035,0.3420233007857347,0.6333725875948266,0.5446811050441798,0.0472543617399217,0.03874712061125196,0.4285638242318712,0.40189477173026694,0.5182141301972633,0.5759846615316615,0.6333725875948266,0.6298646158852299,0.5918211445240509,0.2921353676960414,0.5832334974083635,0.0,0.0,0.29811317966589185,0.28351494759850987,0.18536948324207722,0.3815172776664615,0.31674833638740485,0.2864537746524067,0.30083748167138047,0.38625765590032646,0.5152859249455991,0.39755815846822945,0.43571834795478587,0.0,0.0,0.0,0.0,1.0,0.09893744245787528,0.19556173916762842,0.4274225189474712,0.10647323255818764,0.3159281464014896,0.6832353919595262,0.0560192475791903,0.18730944911275427,0.6088876253493365,0.007432818276761566,0.07333950844309983,0.49406775536048986,0.02798499851656766,0.1539307097648343,0.5816310655740263,0.061927040728783744,0.3240537667638399,0.24762767753887052,0.02355780234600413,0.2344098440957549,0.19806959209311598,0.6333725875948266,0.2921353676960412,0.29811317966589185
2024-11-02,0.46197191282572064,0.40213938412562106,0.5009893157392551,0.44374325719201135,0.41076787106227436,0.35587119116172644,0.6333725875948266,0.5446811050441798,0.047338048745768635,0.03987444740878621,0.4230029056027169,0.40788219102401657,0.48516563674803925,0.49167853477384504,0.6333725875948266,0.6298646158852299,0.5918211445240509,0.2921353676960414,0.5832334974083635,0.0,0.0,0.29811317966589185,0.28351494759850987,0.21826544907721573,0.34378837885690555,0.31469824368019483,0.3014711907989297,0.39254888117539916,0.38625765590032646,0.5152859249455991,0.39755815846822945,0.42865188882613126,0.0,0.0,0.0,0.0,1.0,0.06323197112799295,0.20874768785810802,0.3066195033418579,0.09893744245787528,0.19556173916762842,0.4274225189474712,0.10647323255818764,0.3159281464014896,0.6832353919595262,0.02325036823811466,0.04796262188533589,0.5325960197316184,0.0,0.22254079237154198,0.3324229174501885,0.06753836111725153,0.2459550026240408,0.3193522941423599,0.027580125564457214,0.22602823600014224,0.2240103880448197,0.6333725875948266,0.2921353676960412,0.29811317966589185
2024-11-03,0.49470197789996817,0.4435053224971263,0.20670262355742344,0.47853396258377284,0.41520835920336074,0.38385307894446274,0.6333725875948266,0.5446811050441798,0.04677862269420552,0.04046931153487976,0.4166781802964974,0.41120114932379137,0.45704178779244986,0.4852244404799879,0.6333725875948266,0.6298646158852299,0.5918211445240509,0.2921353676960414,0.5832334974083635,0.0,0.0,0.29811317966589185,0.28351494759850987,0.0,0.348733628409034,0.3152721087603072,0.33181629333723317,0.43531658892020253,0.38625765590032646,0.5152859249455991,0.39755815846822945,0.42065849135222055,0.0,0.0,0.0,0.0,1.0,0.050221095413057304,0.25777094752572827,0.40213938412562106,0.06323197112799295,0.20874768785810802,0.3066195033418579,0.09893744245787528,0.19556173916762842,0.4274225189474712,0.0560192475791903,0.18730944911275427,0.6088876253493365,0.007432818276761566,0.07333950844309983,0.49406775536048986,0.06558560750316311,0.2652733408015873,0.26830231323241827,0.032457158552242404,0.20284115937782218,0.20414683937537526,0.6333725875948266,0.2921353676960412,0.29811317966589185
2024-11-04,0.47757672693434694,0.4214203494827885,0.5848476267149911,0.46612394852889766,0.4158475564685844,0.3218265056838253,0.0,0.5446811050441798,0.04482868559933406,0.04007408884670771,0.4078396979332569,0.4118441692352429,0.4285710202290176,0.4361787951700924,0.0,0.00038961503938983455,0.10199854739747072,0.10273455814248394,0.5666477141894792,0.0,0.0,0.1705626723278002,0.28081298304874563,0.5397002382004557,0.3494454848286744,0.31522318418834083,0.2645512560278174,0.4197289966039861,0.35171484183571883,0.5152859249455991,0.39755815846822945,0.4095423153034866,0.0,0.0,0.0,0.0,1.0,0.04663336666002227,0.03797841709204384,0.4435053224971263,0.050221095413057304,0.25777094752572827,0.40213938412562106,0.06323197112799295,0.20874768785810802,0.3066195033418579,0.10647323255818764,0.3159281464014896,0.6832353919595262,0.02325036823811466,0.04796262188533589,0.5325960197316184,0.05136356394698649,0.22646855424101436,0.21622840857871276,0.03355642288973959,0.19891641978749178,0.20610011150109564,0.0,0.10273455814248364,0.1705626723278002
2024-11-05,0.44686177179056974,0.3813372788556758,0.4983985324477048,0.4234885725301346,0.37554496436904233,0.3221376480942226,0.0008359219002895824,0.5446811050441798,0.04019242045849425,0.0378833706032371,0.3935176068208552,0.40913111060235446,0.39261643694140813,0.462543245553824,0.0008359219002895824,0.0,0.10382547417543031,0.09922863831205872,0.47274391099399415,0.0,0.0,0.16690867717580277,0.36374277641722375,0.2256224922798103,0.30456159612153894,0.3007433006984024,0.2648886760196646,0.36583161590661084,0.3080760425815012,0.5152859249455991,0.39755815846822945,0.3915489063877631,0.0,0.0,0.0,0.0,0.0,0.03811519379566608,0.16360194010957818,0.4214203494827885,0.04663336666002227,0.03797841709204384,0.4435053224971263,0.050221095413057304,0.25777094752572827,0.40213938412562106,0.09893744245787528,0.19556173916762842,0.4274225189474712,0.0560192475791903,0.18730944911275427,0.6088876253493365,0.03509733015867078,0.14730714809540194,0.22125266321446166,0.03580851861504786,0.17730113846098863,0.20361952100948094,0.0008359219002895824,0.0992286383120585,0.16690867717580277
2024-11-06,0.5992167035288272,0.5805781182281422,0.4104190633937632,0.585751411164784,0.2650036545477191,0.25755303204676616,0.0025336412646517203,0.5446811050441798,0.040877793431960185,0.03868900052851987,0.3930573940946756,0.4068663096065659,0.39736479569400873,0.5297017777938837,0.0025336412646517203,0.0011772658965878424,0.10563173461763009,0.09816671768529836,0.6036975036059089,0.0,0.0,0.16650814119257723,0.30612103960036724,0.14093352020546884,0.18145477869136128,0.32184326573169675,0.19484955601553944,0.5721935329866519,0.3685199862437098,0.5152859249455991,0.39755815846822945,0.3909513390838474,0.0,0.0,0.0,0.0,0.0,0.020754034044744962,0.2102586522030083,0.3813372788556758,0.03811519379566608,0.16360194010957818,0.4214203494827885,0.04663336666002227,0.03797841709204384,0.4435053224971263,0.06323197112799295,0.20874768785810802,0.3066195033418579,0.10647323255818764,0.3159281464014896,0.6832353919595262,0.03177362030564157,0.1106750011373038,0.21024584879208277,0.04012994307121409,0.14750775697160906,0.2244647918275834,0.0025336412646517203,0.09816671768529811,0.16650814119257723
2024-11-07,0.8823573678034613,0.9420404665788419,0.9774564959966539,0.8762048987467919,0.6829666437689935,0.73163103510662,0.010874757343135144,0.5446811050441798,0.05999650660813982,0.05046599705369137,0.43744297503117197,0.4150210553298706,0.5094783085822481,0.7332978079232653,0.010874757343135144,0.02910463749418768,0.09308734965443533,0.16109777717156618,0.98534521370731,0.0,0.0,0.2276684345763927,1.0,0.6927654985748417,0.64692866795325,0.578099967894253,0.7089658917575842,0.9330475612053275,0.6101645956807789,0.5152859249455991,0.39755815846822945,0.44619070664743665,0.0,1.0,1.0,0.0,1.0,0.047256609635722535,0.17655063454571038,0.5805781182281422,0.020754034044744962,0.2102586522030083,0.3813372788556758,0.03811519379566608,0.16360194010957818,0.4214203494827885,0.050221095413057304,0.25777094752572827,0.40213938412562106,0.09893744245787528,0.19556173916762842,0.4274225189474712,0.05363069095022577,0.5144532824180956,0.3480252372961766,0.054456608944223994,0.2408884781251617,0.3482383390535934,0.010874757343135144,0.16109777717156604,0.2276684345763927
2024-11-08,0.5290321151524794,0.4852807715335498,0.07637667197637332,0.5104415534597269,0.6299881304723669,0.7360047690178112,0.018440220427882403,0.5446811050441798,0.07713249223358587,0.061665689455378425,0.4737799908654209,0.42967212998298376,0.5796410159916828,0.7095272449793419,0.018440220427882403,0.05263383633999874,0.08345171580125643,0.21263350624560093,0.9099337799174532,0.0,0.0,0.2449826341730365,0.46662762242082545,0.058895925263795765,0.5879279543315992,0.5724046768616277,0.7137090100575667,0.47320759991237615,0.6083196827903716,0.5152859249455991,0.39755815846822945,0.49056643535802685,0.0,0.0,1.0,0.0,1.0,0.155276777211242,0.6608022104128792,0.9420404665788419,0.047256609635722535,0.17655063454571038,0.5805781182281422,0.020754034044744962,0.2102586522030083,0.3813372788556758,0.04663336666002227,0.03797841709204384,0.4435053224971263,0.06323197112799295,0.20874768785810802,0.3066195033418579,0.07754411164301511,0.6571704052537221,0.44510779654951593,0.06591061581366175,0.3139124686885565,0.37543407455562244,0.018440220427882403,0.21263350624560043,0.2449826341730365
2024-11-09,0.5407571178060232,0.4989162376959767,0.35202378821049984,0.5263970429832765,0.6089184420888953,0.7369664493379354,0.026648938579316495,0.5446811050441798,0.09319255997584741,0.07270252541020339,0.5049447979827557,0.4483467401536583,0.6232549152582912,0.8027358062256211,0.026648938579316495,0.07465895653400612,0.07638679086407452,0.25776512403273244,0.8702594157636956,0.0,0.0,0.26878581884253133,0.3212758396805478,0.11609817384332735,0.5644632216870578,0.5375654441031462,0.714751909241132,0.49133873353769436,0.613071089683008,0.5152859249455991,0.39755815846822945,0.5278860001261766,0.0,1.0,1.0,0.0,1.0,0.1615728640821228,0.321963611720974,0.4852807715335498,0.155276777211242,0.6608022104128792,0.9420404665788419,0.047256609635722535,0.17655063454571038,0.5805781182281422,0.03811519379566608,0.16360194010957818,0.4214203494827885,0.050221095413057304,0.25777094752572827,0.40213938412562106,0.10524199142080604,0.6886451882659095,0.46948655516933513,0.07293919650752767,0.37467965868328656,0.3590719698607923,0.026648938579316495,0.2577651240327321,0.26878581884253133
